Homology group id,Class,Genome 1,Genome 2,Genome 3,Genome 4,Genome 5,Genome 6,Genome 7,Genome 8,Genome 9,Genome 10,Genome 11,Genome 12,Genome 13
209801,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209802,accessory,0,0,0,0,0,1,0,0,1,1,0,0,1
209803,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209804,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209805,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209806,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209807,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209808,accessory,0,0,0,0,0,1,0,0,1,1,0,0,1
209809,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209810,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209812,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209813,accessory,0,0,0,0,0,1,0,0,1,1,0,0,0
209814,accessory,0,0,0,0,0,1,0,0,1,1,0,0,0
209815,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209816,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209817,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209818,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209819,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209820,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209821,accessory,0,0,0,0,0,1,0,0,1,2,0,0,1
209822,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209823,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209824,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209825,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209826,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209827,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209828,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209829,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209830,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209831,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209832,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209833,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209834,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209835,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209836,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209837,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209838,accessory,0,0,0,0,0,1,0,0,0,0,0,0,1
209839,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209840,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209841,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209842,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209843,accessory,0,0,0,0,0,1,0,0,1,0,0,0,2
209844,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209845,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209846,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209847,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209848,accessory,0,0,0,0,0,1,0,0,1,1,0,0,1
209849,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209850,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209851,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209852,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209853,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209854,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209855,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209856,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209857,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209858,accessory,0,0,0,0,0,1,0,0,1,1,0,0,0
209859,accessory,0,0,0,0,0,1,0,0,1,1,0,0,1
209860,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209861,accessory,0,0,0,0,0,1,0,0,1,1,0,0,1
209862,accessory,0,0,0,0,0,1,0,0,1,1,0,0,1
209863,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209864,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209865,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209866,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209867,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209868,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209869,accessory,0,0,0,0,0,1,0,0,1,1,0,0,1
209870,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209871,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209872,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209873,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209874,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209875,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209876,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209877,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209878,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209879,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209880,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209881,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209882,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209883,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209884,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209885,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209886,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209887,accessory,0,0,0,0,0,1,0,0,1,1,0,0,1
209888,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209889,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209890,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209891,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209892,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209893,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209894,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209895,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209896,accessory,0,0,0,0,0,1,0,0,1,1,0,0,0
209897,accessory,0,0,0,0,0,1,0,0,1,1,0,0,1
209898,accessory,0,0,0,0,0,1,0,0,1,1,0,0,1
209899,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209900,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209901,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209902,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209903,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209904,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209905,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209906,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209907,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209908,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209909,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209910,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209911,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209912,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209913,accessory,0,0,0,0,0,1,0,0,1,1,0,0,0
209914,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209915,accessory,0,0,0,0,0,1,0,0,1,1,0,0,1
209916,accessory,0,0,0,0,0,1,0,0,1,1,0,0,1
209917,accessory,0,0,0,0,0,1,0,0,1,1,0,0,1
209918,accessory,0,0,0,0,0,1,0,0,1,1,0,0,1
209919,accessory,0,0,0,0,0,1,0,0,1,1,0,0,1
209920,accessory,0,0,0,0,0,1,0,0,1,1,0,0,1
209921,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209922,accessory,0,0,0,0,0,1,0,0,1,1,0,0,1
209923,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209924,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209925,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209926,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209927,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209928,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209929,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209930,accessory,0,0,0,0,0,1,0,0,1,1,0,0,1
209931,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209932,accessory,0,0,0,0,0,1,0,0,1,1,0,0,0
209933,accessory,0,0,0,0,0,2,0,0,2,0,0,0,0
209934,accessory,0,0,0,0,0,1,0,0,1,1,0,0,0
209935,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209936,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209937,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209938,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209939,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209940,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209941,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209942,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209943,accessory,0,0,0,0,0,1,0,0,1,1,0,0,1
209944,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209945,accessory,0,0,0,0,0,1,0,0,1,1,0,0,1
209946,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209947,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209948,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209949,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209950,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209951,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209952,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209953,accessory,0,0,0,0,0,1,0,0,1,1,0,0,0
209954,accessory,0,0,0,0,0,1,0,0,1,1,0,0,1
209955,accessory,0,0,0,0,0,1,0,0,1,1,0,1,1
209956,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209957,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209958,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209959,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209960,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209961,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209962,accessory,0,0,0,0,0,2,0,0,2,1,0,0,1
209963,accessory,0,0,0,0,0,1,0,0,1,2,0,0,1
209964,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209965,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209966,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209967,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209968,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209969,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209970,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209971,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209972,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209973,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209974,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209975,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209976,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209977,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209978,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209979,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209980,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209998,accessory,0,0,0,0,0,0,0,0,0,1,0,0,1
210012,accessory,0,0,0,0,0,0,0,0,0,1,0,0,1
210019,accessory,0,0,0,0,0,0,0,0,0,1,0,0,1
210097,accessory,0,0,0,0,0,0,0,0,0,1,0,0,1
210101,accessory,0,0,0,0,0,0,0,0,0,1,0,0,1
207387,unique,0,0,0,0,0,0,0,0,0,5,0,0,0
207458,unique,0,0,0,0,0,1,0,0,0,0,0,0,0
207493,unique,0,0,5,0,0,0,0,0,0,0,0,0,0
207494,unique,0,0,5,0,0,0,0,0,0,0,0,0,0
207502,unique,0,0,0,4,0,0,0,0,0,0,0,0,0
207529,unique,1,0,0,0,0,0,0,0,0,0,0,0,0
207545,unique,1,0,0,0,0,0,0,0,0,0,0,0,0
207546,unique,1,0,0,0,0,0,0,0,0,0,0,0,0
207547,unique,1,0,0,0,0,0,0,0,0,0,0,0,0
207658,unique,0,0,0,0,0,1,0,0,0,0,0,0,0
207674,unique,0,0,0,0,0,1,0,0,0,0,0,0,0
207719,unique,0,0,0,0,0,0,0,0,1,0,0,0,0
207752,unique,0,0,0,0,0,1,0,0,0,0,0,0,0
207774,unique,0,0,0,0,0,1,0,0,0,0,0,0,0
207945,unique,1,0,0,0,0,0,0,0,0,0,0,0,0
207946,unique,1,0,0,0,0,0,0,0,0,0,0,0,0
207968,unique,1,0,0,0,0,0,0,0,0,0,0,0,0
207969,unique,1,0,0,0,0,0,0,0,0,0,0,0,0
207973,unique,1,0,0,0,0,0,0,0,0,0,0,0,0
208002,unique,0,0,0,1,0,0,0,0,0,0,0,0,0
208086,unique,0,0,0,0,0,1,0,0,0,0,0,0,0
208115,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
208191,unique,0,0,0,0,0,1,0,0,0,0,0,0,0
208297,unique,1,0,0,0,0,0,0,0,0,0,0,0,0
208298,unique,1,0,0,0,0,0,0,0,0,0,0,0,0
208299,unique,1,0,0,0,0,0,0,0,0,0,0,0,0
208300,unique,1,0,0,0,0,0,0,0,0,0,0,0,0
208315,unique,0,0,0,0,0,0,0,0,0,0,0,0,1
208347,unique,0,0,0,0,0,0,0,0,0,0,0,0,1
208364,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
208403,unique,1,0,0,0,0,0,0,0,0,0,0,0,0
208437,unique,0,0,0,0,0,1,0,0,0,0,0,0,0
208476,unique,0,0,0,0,0,1,0,0,0,0,0,0,0
208483,unique,0,0,0,0,0,0,0,0,1,0,0,0,0
208556,unique,0,0,0,0,0,0,0,1,0,0,0,0,0
208606,unique,0,0,0,0,0,0,0,0,0,0,0,0,1
208630,unique,0,0,0,0,0,0,0,0,1,0,0,0,0
208664,unique,0,0,1,0,0,0,0,0,0,0,0,0,0
208704,unique,0,0,0,1,0,0,0,0,0,0,0,0,0
208790,unique,0,0,0,0,0,0,0,0,1,0,0,0,0
208797,unique,0,0,0,0,0,0,0,0,1,0,0,0,0
208807,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
208882,unique,0,0,0,0,0,0,0,0,1,0,0,0,0
208979,unique,0,0,0,0,0,1,0,0,0,0,0,0,0
209026,unique,0,0,0,0,0,1,0,0,0,0,0,0,0
209109,unique,0,0,0,0,0,0,0,0,1,0,0,0,0
209119,unique,0,0,1,0,0,0,0,0,0,0,0,0,0
209132,unique,0,0,0,0,0,0,0,0,1,0,0,0,0
209249,unique,1,0,0,0,0,0,0,0,0,0,0,0,0
209254,unique,1,0,0,0,0,0,0,0,0,0,0,0,0
209255,unique,1,0,0,0,0,0,0,0,0,0,0,0,0
209288,unique,0,0,0,0,0,1,0,0,0,0,0,0,0
209356,unique,0,0,0,0,0,0,0,1,0,0,0,0,0
209373,unique,0,0,0,0,0,1,0,0,0,0,0,0,0
209416,unique,0,0,0,0,0,1,0,0,0,0,0,0,0
209429,unique,0,0,0,0,0,1,0,0,0,0,0,0,0
209443,unique,0,0,0,0,0,0,0,0,0,0,0,0,1
209458,unique,0,0,0,0,0,1,0,0,0,0,0,0,0
209484,unique,0,0,0,0,0,1,0,0,0,0,0,0,0
209495,unique,0,0,0,0,0,1,0,0,0,0,0,0,0
209498,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
209608,unique,0,1,0,0,0,0,0,0,0,0,0,0,0
209609,unique,0,0,1,0,0,0,0,0,0,0,0,0,0
209610,unique,0,0,1,0,0,0,0,0,0,0,0,0,0
209629,unique,0,0,1,0,0,0,0,0,0,0,0,0,0
209632,unique,0,0,1,0,0,0,0,0,0,0,0,0,0
209633,unique,0,0,1,0,0,0,0,0,0,0,0,0,0
209635,unique,0,0,1,0,0,0,0,0,0,0,0,0,0
209640,unique,0,0,1,0,0,0,0,0,0,0,0,0,0
209649,unique,0,0,1,0,0,0,0,0,0,0,0,0,0
209665,unique,0,0,0,0,0,0,0,1,0,0,0,0,0
209702,unique,0,0,0,1,0,0,0,0,0,0,0,0,0
209703,unique,0,0,0,1,0,0,0,0,0,0,0,0,0
209704,unique,0,0,0,1,0,0,0,0,0,0,0,0,0
209705,unique,0,0,0,1,0,0,0,0,0,0,0,0,0
209708,unique,0,0,0,3,0,0,0,0,0,0,0,0,0
209709,unique,0,0,0,1,0,0,0,0,0,0,0,0,0
209710,unique,0,0,0,1,0,0,0,0,0,0,0,0,0
209711,unique,0,0,0,1,0,0,0,0,0,0,0,0,0
209712,unique,0,0,0,1,0,0,0,0,0,0,0,0,0
209714,unique,0,0,0,1,0,0,0,0,0,0,0,0,0
209715,unique,0,0,0,1,0,0,0,0,0,0,0,0,0
209716,unique,0,0,0,1,0,0,0,0,0,0,0,0,0
209717,unique,0,0,0,1,0,0,0,0,0,0,0,0,0
209718,unique,0,0,0,1,0,0,0,0,0,0,0,0,0
209719,unique,0,0,0,1,0,0,0,0,0,0,0,0,0
209720,unique,0,0,0,1,0,0,0,0,0,0,0,0,0
209721,unique,0,0,0,1,0,0,0,0,0,0,0,0,0
209722,unique,0,0,0,1,0,0,0,0,0,0,0,0,0
209723,unique,0,0,0,1,0,0,0,0,0,0,0,0,0
209724,unique,0,0,0,1,0,0,0,0,0,0,0,0,0
209726,unique,0,0,0,1,0,0,0,0,0,0,0,0,0
209727,unique,0,0,0,1,0,0,0,0,0,0,0,0,0
209728,unique,0,0,0,1,0,0,0,0,0,0,0,0,0
209730,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209731,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209732,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209733,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209734,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209735,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209736,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209737,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209738,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209739,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209740,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209741,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209743,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209744,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209745,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209746,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209747,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209748,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209749,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209750,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209751,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209752,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209753,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209754,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209755,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209756,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209757,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209758,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209759,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209760,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209761,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209762,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209764,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209765,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209766,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209767,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209768,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209769,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209770,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209771,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209772,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209775,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209776,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209777,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209778,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209779,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209780,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209781,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209782,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209783,unique,0,0,0,0,1,0,0,0,0,0,0,0,0
209792,unique,0,0,0,0,0,10,0,0,0,0,0,0,0
209793,unique,0,0,0,0,0,0,0,0,10,0,0,0,0
209811,unique,0,0,0,0,0,1,0,0,0,0,0,0,0
209981,unique,0,0,0,0,0,0,0,1,0,0,0,0,0
209982,unique,0,0,0,0,0,0,0,1,0,0,0,0,0
209983,unique,0,0,0,0,0,0,0,1,0,0,0,0,0
209984,unique,0,0,0,0,0,0,0,1,0,0,0,0,0
209985,unique,0,0,0,0,0,0,0,1,0,0,0,0,0
209986,unique,0,0,0,0,0,0,0,0,1,0,0,0,0
209987,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
209988,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
209989,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
209990,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
209991,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
209992,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
209993,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
209994,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
209995,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
209996,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
209997,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
209999,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210000,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210001,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210002,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210003,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210004,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210005,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210006,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210007,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210008,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210009,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210010,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210011,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210013,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210014,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210015,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210016,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210017,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210018,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210020,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210021,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210022,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210023,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210024,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210025,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210026,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210027,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210028,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210029,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210030,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210031,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210032,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210033,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210034,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210035,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210036,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210037,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210038,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210039,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210040,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210041,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210042,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210043,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210044,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210045,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210046,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210047,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210048,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210049,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210050,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210051,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210052,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210053,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210054,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210055,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210056,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210057,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210058,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210059,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210060,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210061,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210062,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210063,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210064,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210065,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210066,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210067,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210068,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210069,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210070,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210071,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210072,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210073,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210074,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210075,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210076,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210077,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210078,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210079,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210080,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
210081,unique,0,0,0,0,0,0,0,0,0,1,0,0,0
