#This file contains six matrices: shared distinct genes (1), unshared distinct genes (2), shared informative distinct genes (3), unshared informative distinct genes (4), total shared genes (5) and total unshared genes (6).

#shared distinct genes
Genomes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,
46,4852,1853,4380,5336,2002,4100,2003,2055,1931,1136,4854,3002,4269,5335,1161,1335,2093,4487,4853,4411,4285,4226,2577,2348,1103,4985,5103,4519,1724,2443,1977,4304,1796,2018,4848,5100,2052,1980,4315,4773,4984,2293,1753,1869,2010,0,2208,4740,2590,4376,4435,2003,2000,4491,2231,2355,2382,4803,4776,4495,4774,2107,2264,4492,2353,2619,2302,4616,2152,4775,1877,2351,2465,3001,1917,4802,2118,1618,2198,1882,4413,2231,4458,
47,5220,1813,4740,5714,3060,4502,1241,1573,1805,2266,5220,3054,4553,5713,2271,2393,1969,4911,5219,4647,4637,4480,2673,2230,2307,5365,5385,4911,1416,1479,1875,4652,1584,1826,5214,5384,2608,1406,4671,5169,5362,2063,2847,1825,1518,2208,0,5030,2620,4716,4801,3061,3060,4917,2015,2397,1810,5237,5176,4917,5174,2617,2778,4870,1777,2619,1738,4946,1916,5027,1847,2381,1491,3053,1887,5238,326,2608,2042,1840,4775,2007,4890,
48,3730,4843,2796,4160,5482,2834,4857,4949,4825,4810,3730,5610,3151,4165,4815,4971,5071,3379,3729,2757,3127,1950,5049,4984,4837,3681,3805,3477,4766,5179,4797,3070,4784,4874,3720,3802,4862,4830,2967,3613,3674,5105,5285,4805,4936,4740,5030,0,5268,1166,3279,5491,5488,3383,5225,5075,5022,3571,3616,3383,3618,4825,5076,2910,4989,5269,4980,3298,4764,123,4771,5071,5181,5605,4813,3570,4938,5114,5058,4832,3173,5223,3280,
49,5380,2109,4808,5860,3218,4640,2403,2517,2129,2492,5382,2010,4747,5859,2623,2483,2447,5029,5381,4855,4813,4748,2607,2528,2637,5537,5547,5059,2294,2887,2187,4780,2224,2186,5376,5542,2614,2470,4819,5317,5536,2609,2903,2109,2472,2590,2620,5268,0,4920,4949,3225,3222,5037,2279,1941,2864,5253,5320,5039,5318,2627,2774,4934,2843,1051,2788,5156,2378,5283,2079,1861,2909,2025,2157,5252,2526,2414,1886,2130,4969,2281,4818,
50,3416,4481,2486,3886,5142,2504,4553,4613,4473,4442,3416,5272,2791,3889,4477,4615,4735,3073,3415,2461,2819,1642,4701,4636,4501,3427,3413,3179,4428,4903,4453,2718,4446,4520,3406,3406,4528,4490,2667,3307,3424,4757,4965,4445,4588,4376,4716,1166,4920,0,2953,5151,5148,3079,4883,4731,4752,3301,3310,3081,3308,4489,4754,2678,4717,4929,4706,3036,4522,1215,4421,4735,4913,5269,4477,3300,4600,4782,4700,4476,2885,4887,3000,
51,1929,4564,3225,2627,5135,2753,4606,4702,4570,4465,1927,5303,1526,2626,4534,4650,4754,1530,1930,3366,1376,2631,4640,4509,4530,2274,2346,1860,4505,5064,4542,1823,4475,4619,1925,2343,4601,4591,2966,2066,2269,4738,4942,4544,4675,4435,4801,3279,4949,2953,0,5134,5131,1526,4936,4784,4945,3634,2065,1528,2065,4554,4803,3439,4920,4962,4875,1595,4695,3310,4486,4770,5078,5314,4582,3641,4691,4795,4777,4569,1538,4942,3319,
52,5599,2576,5073,5977,41,4877,2708,2914,2610,2015,5601,3397,5016,5976,2034,2188,2562,5260,5602,5148,5024,4957,2994,2909,1972,5680,5812,5254,2637,3278,2690,5021,2551,2701,5597,5811,2703,2799,5076,5478,5677,2814,1770,2594,2877,2003,3061,5491,3225,5151,5134,0,15,5266,2968,2998,3155,5494,5483,5268,5483,2744,2907,5191,3132,3186,3077,5311,2847,5526,2558,2978,3284,3408,2654,5493,2945,2315,2919,2601,5134,2964,5181,
53,5594,2575,5070,5974,38,4874,2707,2911,2609,2014,5596,3394,5013,5973,2033,2183,2557,5257,5597,5147,5021,4954,2993,2906,1971,5677,5809,5251,2636,3273,2689,5020,2550,2700,5592,5808,2696,2798,5073,5475,5674,2813,1767,2595,2874,2000,3060,5488,3222,5148,5131,15,0,5263,2963,2993,3154,5491,5480,5265,5480,2741,2906,5188,3131,3183,3076,5308,2844,5523,2557,2975,3281,3405,2651,5490,2944,2310,2918,2600,5131,2961,5178,
54,1729,4594,3343,2817,5269,2749,4674,4776,4604,4545,1729,5437,1658,2820,4598,4778,4892,48,1734,3456,1598,2749,4784,4663,4602,2502,2668,2036,4583,5182,4586,2005,4597,4671,1727,2663,4625,4663,3096,2248,2497,4892,5108,4574,4755,4491,4917,3383,5037,3079,1526,5266,5263,0,5060,4854,5065,3734,2249,28,2245,4600,4829,3529,5042,5060,4987,1481,4815,3418,4526,4858,5198,5446,4622,3741,4811,4903,4859,4605,1768,5066,3395,
55,5371,1786,4875,5861,2963,4637,1756,1930,1834,2305,5373,3073,4734,5860,2326,2328,1752,5052,5372,4894,4782,4715,2690,2215,2366,5536,5542,5068,1437,2254,1882,4837,1297,1905,5367,5541,2687,1723,4748,5308,5535,2082,2724,1824,1877,2231,2015,5225,2279,4883,4936,2968,2963,5060,0,2434,2119,5296,5313,5062,5311,2684,2837,5007,2098,2364,2047,5155,2109,5254,1830,2442,2258,3076,1856,5295,1899,2311,1513,1805,4932,34,4833,
56,5209,1844,4665,5627,2993,4441,2180,2332,1882,2297,5211,2323,4556,5626,2398,2258,2226,4844,5210,4662,4592,4543,2392,2461,2430,5334,5406,4848,2055,2684,1812,4629,1991,1937,5209,5403,2475,2201,4722,5112,5333,2406,2642,1846,2287,2355,2397,5075,1941,4731,4784,2998,2993,4854,2434,0,2601,5118,5115,4856,5113,2438,2451,4757,2572,1902,2515,4965,2175,5112,1804,924,2704,2328,1872,5117,2277,2309,2211,1871,4752,2438,4743,
57,5300,1977,4816,5754,3160,4718,1547,1851,2025,2528,5302,3204,4683,5751,2473,2589,2103,5059,5303,4723,4761,4712,2801,2312,2509,5305,5625,5009,1586,1545,1963,4876,1708,2090,5300,5622,2772,510,4901,5253,5302,2055,2955,1991,1792,2382,1810,5022,2864,4752,4945,3155,3154,5065,2119,2601,0,5383,5258,5067,5258,2769,2958,4736,73,2835,164,4874,1944,5053,1985,2613,1547,3211,2023,5384,1698,2812,2198,1976,4925,2117,5086,
58,4025,4864,3431,4485,5493,2217,5048,5110,4878,4771,4027,5619,3556,4476,4904,5018,5192,3718,4026,3520,3498,3215,5222,5103,4908,4174,4244,3748,4895,5484,4858,3515,4897,4941,4021,4239,4947,4997,2296,3872,4171,5276,5376,4850,5087,4803,5237,3571,5253,3301,3634,5494,5491,3734,5296,5118,5383,0,3877,3732,3877,4934,5177,3529,5354,5228,5291,3795,5025,3614,4824,5074,5494,5612,4892,59,5121,5077,5141,4887,3296,5294,983,
59,2574,4865,3450,1888,5478,3094,4943,5035,4837,4798,2574,5658,2165,1879,4869,5019,5137,2249,2577,3573,1789,3046,5009,4964,4861,1669,2999,1209,4852,5403,4847,2418,4868,4888,2574,2996,4854,4898,3517,23,1664,5141,5343,4839,5020,4776,5176,3616,5320,3310,2065,5483,5480,2249,5313,5115,5258,3877,0,2249,12,4839,5090,3624,5233,5331,5174,2314,5042,3653,4773,5121,5419,5655,4867,3892,5064,5162,5136,4872,2017,5317,3692,
60,1725,4594,3345,2815,5271,2753,4676,4778,4606,4547,1725,5439,1658,2818,4600,4780,4894,50,1730,3460,1598,2749,4788,4665,4604,2500,2668,2032,4585,5184,4588,2003,4601,4673,1723,2661,4627,4665,3094,2248,2495,4896,5110,4576,4757,4495,4917,3383,5039,3081,1528,5268,5265,28,5062,4856,5067,3732,2249,0,2245,4602,4831,3529,5044,5062,4989,1479,4817,3416,4528,4860,5200,5448,4624,3739,4813,4905,4861,4607,1766,5068,3393,
61,2572,4863,3448,1892,5478,3094,4941,5033,4835,4796,2572,5658,2161,1883,4867,5017,5137,2245,2575,3571,1785,3044,5007,4962,4859,1667,2995,1209,4850,5401,4847,2416,4866,4886,2572,2992,4854,4896,3517,29,1662,5141,5343,4837,5018,4774,5174,3618,5318,3308,2065,5483,5480,2245,5311,5113,5258,3877,12,2245,0,4839,5090,3624,5233,5329,5174,2314,5040,3653,4771,5119,5417,5655,4865,3892,5062,5160,5134,4870,2021,5315,3690,
62,4985,2178,4469,5361,2751,4229,2394,2514,2158,2059,4987,2967,4344,5360,2244,2268,2488,4594,4988,4470,4346,4327,2388,2519,2214,5040,5176,4590,2275,2834,2272,4417,2215,2223,4983,5177,847,2363,4482,4836,5037,2540,2658,2150,2481,2107,2617,4825,2627,4489,4554,2744,2741,4600,2684,2438,2769,4934,4839,4602,4839,0,1109,4537,2744,2656,2691,4719,2479,4856,2116,2462,2846,2974,2060,4933,2497,2327,2523,2155,4538,2676,4561,
63,5244,2349,4714,5640,2914,4486,2545,2683,2385,2302,5246,3276,4571,5635,2399,2315,2705,4825,5247,4713,4599,4576,2659,2724,2377,5277,5419,4837,2466,3045,2431,4652,2444,2480,5242,5418,754,2584,4709,5085,5270,2741,2689,2345,2640,2264,2778,5076,2774,4754,4803,2907,2906,4829,2837,2451,2958,5177,5090,4831,5090,1109,0,4790,2937,2761,2890,4972,2628,5079,2323,2529,3055,3279,2361,5172,2720,2228,2616,2374,4777,2835,4810,
64,3796,4517,1316,4166,5188,2972,4695,4763,4501,4472,3798,5268,3247,4163,4567,4647,4831,3519,3797,1431,3211,2590,4795,4776,4575,3743,3975,3469,4484,4783,4505,3252,4494,4556,3794,3966,4566,4624,3241,3617,3734,4943,5021,4489,4752,4492,4870,2910,4934,2678,3439,5191,5188,3529,5007,4757,4736,3529,3624,3529,3624,4537,4790,0,4705,4911,4678,3296,4540,2949,4437,4735,4785,5259,4497,3526,4758,4824,4798,4512,3385,5007,3240,
65,5267,1952,4787,5727,3135,4701,1520,1834,2002,2499,5269,3175,4658,5724,2448,2562,2090,5036,5270,4684,4734,4691,2780,2293,2480,5286,5598,4984,1563,1528,1944,4853,1685,2069,5267,5595,2749,485,4876,5226,5283,2032,2932,1968,1775,2353,1777,4989,2843,4717,4920,3132,3131,5042,2098,2572,73,5354,5233,5044,5233,2744,2937,4705,0,2804,169,4837,1909,5020,1954,2582,1522,3176,2000,5355,1651,2777,2173,1943,4898,2092,5057,
66,5379,2104,4795,5865,3185,4653,2420,2536,2136,2531,5379,2069,4746,5864,2616,2486,2464,5054,5378,4840,4822,4751,2622,2567,2620,5540,5530,5076,2327,2890,2142,4757,2231,2187,5375,5531,2645,2447,4804,5322,5537,2658,2968,2140,2487,2619,2619,5269,1051,4929,4962,3186,3183,5060,2364,1902,2835,5228,5331,5062,5329,2656,2761,4911,2804,0,2755,5163,2373,5270,2094,1768,2908,2046,2168,5225,2529,2485,1981,2127,5000,2366,4815,
67,5220,1897,4716,5674,3080,4644,1467,1783,1943,2448,5222,3118,4603,5673,2395,2511,2039,4981,5223,4667,4679,4628,2735,2246,2427,5211,5543,4931,1510,1505,1883,4796,1632,2008,5220,5540,2694,438,4837,5167,5208,1987,2885,1911,1726,2302,1738,4980,2788,4706,4875,3077,3076,4987,2047,2515,164,5291,5174,4989,5174,2691,2890,4678,169,2755,0,4816,1878,5013,1895,2533,1505,3119,1943,5292,1612,2730,2124,1888,4837,2039,5002,
68,1272,4703,3296,2840,5316,2912,4771,4879,4721,4648,1272,5506,1707,2835,4735,4871,4981,1485,1275,3343,1729,2810,4897,4726,4749,2433,2703,2087,4618,4961,4695,2118,4682,4758,1272,2702,4738,4756,3221,2311,2428,5003,5199,4681,4864,4616,4946,3298,5156,3036,1595,5311,5308,1481,5155,4965,4874,3795,2314,1479,2314,4719,4972,3296,4837,5163,4816,0,4706,3313,4639,4965,4963,5515,4737,3802,4838,5002,4988,4688,1883,5159,3496,
69,5122,1361,4412,5534,2842,4386,1819,1891,1305,2168,5122,2712,4487,5535,2161,2193,1903,4809,5121,4447,4545,4468,2557,2168,2203,5115,5273,4827,1648,2001,1421,4604,1612,1380,5116,5266,2478,1838,4615,5037,5114,2147,2569,1343,1844,2152,1916,4764,2378,4522,4695,2847,2844,4815,2109,2175,1944,5025,5042,4817,5040,2479,2628,4540,1909,2373,1878,4706,0,4799,1263,2213,1991,2703,1353,5020,1882,2476,1518,1388,4659,2111,4734,
70,3765,4876,2835,4205,5517,2883,4888,4986,4856,4841,3765,5643,3192,4212,4854,5000,5100,3412,3764,2798,3168,2017,5080,5015,4872,3720,3844,3514,4801,5212,4832,3083,4821,4911,3755,3841,4899,4867,3014,3650,3715,5132,5324,4838,4969,4775,5027,123,5283,1215,3310,5526,5523,3418,5254,5112,5053,3614,3653,3416,3653,4856,5079,2949,5020,5270,5013,3313,4799,0,4806,5102,5214,5638,4850,3609,4971,5153,5095,4867,3208,5252,3315,
71,4899,754,4357,5315,2557,4127,1576,1684,634,1809,4901,2439,4242,5314,1898,1982,1698,4520,4900,4358,4278,4241,2266,1937,1926,5006,5106,4516,1397,2108,1096,4361,1329,819,4895,5101,2143,1583,4432,4766,5003,1908,2394,642,1645,1877,1847,4771,2079,4421,4486,2558,2557,4526,1830,1804,1985,4824,4773,4528,4771,2116,2323,4437,1954,2094,1895,4639,1263,4806,0,1856,2108,2440,656,4819,1717,2145,1423,685,4444,1830,4469,
72,5203,1894,4669,5621,2977,4445,2168,2348,1898,2275,5205,2195,4560,5620,2402,2264,2252,4852,5204,4686,4604,4555,2422,2493,2406,5326,5386,4844,2113,2632,1812,4623,2003,1937,5199,5383,2509,2223,4706,5116,5323,2452,2634,1886,2301,2351,2381,5071,1861,4735,4770,2978,2975,4858,2442,924,2613,5074,5121,4860,5119,2462,2529,4735,2582,1768,2533,4965,2213,5102,1856,0,2650,2186,1920,5073,2273,2315,2193,1911,4782,2436,4699,
73,5435,2052,4907,5911,3279,4773,1426,1852,2130,2563,5437,3295,4788,5910,2534,2632,2192,5192,5436,4858,4934,4841,2886,2491,2566,5400,5738,5156,1675,68,2046,4981,1863,2191,5433,5735,2783,1593,4966,5412,5399,2254,3072,2046,1789,2465,1491,5181,2909,4913,5078,3284,3281,5198,2258,2704,1547,5494,5419,5200,5417,2846,3055,4785,1522,2908,1505,4963,1991,5214,2108,2650,0,3294,2140,5497,1375,2867,2255,2059,5016,2252,5153,
74,5815,2508,5143,6109,3401,5049,2844,2972,2542,2871,5817,65,5164,6106,3010,2958,2656,5436,5816,5212,5206,5127,2864,2995,3022,5874,5982,5414,2689,3276,2586,5233,2653,2607,5815,5981,3125,2853,5280,5648,5871,2900,3146,2524,2925,3001,3053,5605,2025,5269,5314,3408,3405,5446,3076,2328,3211,5612,5655,5448,5655,2974,3279,5259,3176,2046,3119,5515,2703,5638,2440,2186,3294,0,2458,5609,2933,3113,2805,2533,5308,3076,5317,
75,4997,898,4439,5417,2647,4197,1632,1750,650,1923,4999,2465,4350,5416,1946,2026,1732,4618,4998,4402,4382,4297,2276,1987,1988,5100,5196,4614,1475,2130,1120,4447,1427,825,4993,5191,2173,1625,4466,4860,5097,1944,2428,768,1713,1917,1887,4813,2157,4477,4582,2654,2651,4622,1856,1872,2023,4892,4867,4624,4865,2060,2361,4497,2000,2168,1943,4737,1353,4850,656,1920,2140,2458,0,4887,1749,2217,1453,811,4542,1856,4539,
76,4030,4861,3428,4492,5492,2226,5049,5107,4875,4772,4032,5618,3559,4483,4909,5019,5197,3725,4031,3525,3503,3222,5221,5100,4913,4175,4241,3755,4894,5485,4861,3516,4898,4938,4026,4238,4946,4998,2309,3883,4168,5275,5375,4845,5084,4802,5238,3570,5252,3300,3641,5493,5490,3741,5295,5117,5384,59,3892,3739,3892,4933,5172,3526,5355,5225,5292,3802,5020,3609,4819,5073,5497,5609,4887,0,5120,5082,5136,4882,3297,5293,976,
77,5118,1697,4632,5602,2944,4390,1125,1459,1765,2186,5118,2942,4441,5601,2181,2293,1847,4805,5117,4589,4529,4418,2535,2150,2217,5259,5335,4799,1312,1381,1759,4574,1416,1804,5112,5336,2504,1292,4563,5057,5256,1957,2745,1699,1400,2118,326,4938,2526,4600,4691,2945,2944,4811,1899,2277,1698,5121,5064,4813,5062,2497,2720,4758,1651,2529,1612,4838,1882,4971,1717,2273,1375,2933,1749,5120,0,2498,1922,1698,4669,1887,4770,
78,5224,2185,4698,5688,2308,4478,2347,2501,2233,1244,5226,3120,4641,5687,1757,1711,2423,4899,5225,4779,4651,4594,2837,2646,1733,5369,5423,4899,2194,2851,2249,4734,2158,2324,5220,5418,2330,2414,4651,5157,5368,2649,1909,2225,2458,1618,2608,5114,2414,4782,4795,2315,2310,4903,2311,2309,2812,5077,5162,4905,5160,2327,2228,4824,2777,2485,2730,5002,2476,5153,2145,2315,2867,3113,2217,5082,2498,0,2232,2266,4831,2305,4710,
79,5206,1431,4680,5686,2912,4412,1771,1889,1459,2220,5208,2812,4569,5685,2211,2229,1835,4851,5207,4695,4625,4554,2589,2128,2247,5359,5359,4893,1604,2259,1467,4652,1608,1540,5202,5356,2530,1812,4585,5131,5356,2081,2593,1423,1834,2198,2042,5058,1886,4700,4777,2919,2918,4859,1513,2211,2198,5141,5136,4861,5134,2523,2616,4798,2173,1981,2124,4988,1518,5095,1423,2193,2255,2805,1453,5136,1922,2232,0,1456,4767,1503,4726,
80,4974,525,4446,5412,2600,4192,1559,1643,711,1866,4976,2534,4333,5411,1937,2015,1695,4599,4975,4431,4361,4304,2279,1972,1961,5089,5185,4623,1324,2063,1203,4432,1318,932,4970,5182,2172,1570,4477,4865,5086,1871,2497,349,1608,1882,1840,4832,2130,4476,4569,2601,2600,4605,1805,1871,1976,4887,4872,4607,4870,2155,2374,4512,1943,2127,1888,4688,1388,4867,685,1911,2059,2533,811,4882,1698,2266,1456,0,4533,1801,4532,
81,2223,4530,3185,2693,5139,2689,4568,4668,4544,4455,2225,5303,1742,2686,4484,4606,4764,1772,2230,3326,1492,2517,4714,4589,4490,2352,2502,1998,4471,5002,4494,1935,4489,4583,2221,2497,4549,4561,2926,2018,2345,4754,4966,4506,4649,4413,4775,3173,4969,2885,1538,5134,5131,1768,4932,4752,4925,3296,2017,1766,2021,4538,4777,3385,4898,5000,4837,1883,4659,3208,4444,4782,5016,5308,4542,3297,4669,4831,4767,4533,0,4938,3259,
82,5375,1790,4875,5865,2961,4639,1756,1924,1836,2303,5377,3073,4742,5864,2324,2330,1750,5058,5376,4894,4786,4713,2696,2217,2368,5542,5550,5072,1437,2256,1888,4843,1305,1905,5371,5549,2679,1723,4748,5312,5541,2082,2720,1828,1871,2231,2007,5223,2281,4887,4942,2964,2961,5066,34,2438,2117,5294,5317,5068,5315,2676,2835,5007,2092,2366,2039,5159,2111,5252,1830,2436,2252,3076,1856,5293,1887,2305,1503,1801,4938,0,4833,
83,3728,4509,3120,4194,5178,1860,4685,4719,4529,4432,3730,5318,3195,4189,4563,4649,4841,3381,3729,3209,3145,2866,4859,4718,4555,3803,3871,3423,4546,5147,4513,3170,4544,4582,3726,3862,4576,4682,1825,3687,3800,4941,5053,4495,4696,4458,4890,3280,4818,3000,3319,5181,5178,3395,4833,4743,5086,983,3692,3393,3690,4561,4810,3240,5057,4815,5002,3496,4734,3315,4469,4699,5153,5317,4539,976,4770,4710,4726,4532,3259,4833,0,

#shared (all) genes
Genomes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,
1,5697,2960,3488,4295,3000,3754,3006,2954,2959,2950,5689,2927,4371,4296,2965,2940,2981,4640,5687,3476,4348,3748,2990,3067,2964,4269,4301,4271,3005,3046,2970,4219,2961,2946,5684,4307,2938,2984,3736,4295,4275,3040,2994,2959,2979,2982,2994,3714,2950,3704,4508,3001,3003,4633,2989,2937,3052,3654,4293,4637,4294,2943,2940,3491,3052,2956,3050,4910,2994,3719,2935,2931,3046,2927,2947,3648,2999,2997,2988,2956,4327,2989,3644,
2,2960,5280,2895,2943,4282,3033,4524,4465,4793,4268,2959,4351,2957,2941,4269,4299,4526,2968,2958,2897,2935,2912,4213,4361,4269,2889,2934,2908,4546,4505,4647,2934,4542,4723,2961,2935,4121,4473,3006,2912,2891,4508,4264,5005,4496,4249,4463,2914,4352,2935,2956,4280,4280,2965,4549,4387,4479,2998,2910,2967,2911,4114,4155,2892,4476,4361,4476,2951,4638,2920,4775,4353,4505,4348,4765,2996,4472,4284,4643,4962,2938,4549,3019,
3,3488,2895,5423,3542,2938,3637,2905,2874,2896,2886,3488,2930,3472,3541,2891,2900,2902,3499,3487,4223,3499,3770,2889,2904,2896,3542,3559,3439,2910,2981,2902,3523,2901,2884,3489,3563,2856,2891,3618,3525,3547,2935,2944,2895,2896,2889,2902,3845,2906,3837,3532,2935,2936,3498,2908,2879,2963,3621,3523,3499,3524,2872,2875,4400,2961,2920,2970,3560,3015,3848,2877,2868,2982,2933,2897,3619,2909,2931,2922,2891,3518,2910,3620,
4,4295,2943,3542,6165,3013,3746,2987,2935,2940,2937,4295,2986,4171,6127,2940,2931,2975,4293,4294,3487,4407,3687,3009,2997,2958,4713,4180,4895,2956,3013,2954,4119,2939,2936,4295,4180,2927,2979,3656,4840,4718,3044,2975,2946,2956,2943,2945,3694,2912,3668,4361,3014,3015,4290,2946,2931,3031,3628,4839,4293,4837,2957,2944,3512,3028,2915,3028,4322,2985,3693,2930,2924,3012,2983,2939,3621,2954,2967,2950,2939,4295,2946,3615,
5,3000,4282,2938,3013,5959,3038,4297,4188,4263,4532,2999,4262,2959,3010,4568,4551,4445,2988,2997,2896,2951,2949,4204,4224,4617,2952,2972,2943,4267,4247,4230,2995,4283,4230,3000,2974,4209,4217,3055,2964,2955,4386,4978,4262,4221,4533,4199,2953,4157,2961,3029,5933,5933,2985,4320,4172,4246,3043,2962,2986,2962,4189,4231,2915,4242,4179,4243,3003,4255,2958,4231,4170,4250,4260,4248,3040,4211,4581,4260,4269,2991,4323,3044,
6,3754,3033,3637,3746,3038,5322,3042,3011,3018,3032,3753,2985,3662,3748,3031,3011,3029,3803,3753,3534,3737,3807,3004,3044,3040,3675,3743,3701,3043,3054,3046,3794,3002,3015,3754,3745,2967,3009,4517,3709,3677,3070,3037,3029,3034,3035,3025,3830,2995,3838,3774,3037,3038,3798,3032,2996,3017,4233,3707,3798,3707,2996,2994,3576,3009,2994,3011,3758,3033,3827,2998,2985,3053,2985,3023,4225,3034,3045,3061,3023,3774,3033,4255,
7,3006,4524,2905,2987,4297,3042,5673,4619,4484,4206,3005,4263,3021,2985,4272,4310,4595,3011,3004,2922,3004,2967,4209,4400,4286,2929,2987,2956,4658,4896,4484,2979,4588,4458,3007,2990,4098,4772,3051,2957,2931,4662,4307,4507,4661,4256,4831,2991,4288,2981,3018,4297,4297,3008,4648,4304,4778,2991,2955,3009,2956,4089,4139,2887,4775,4285,4775,3000,4491,3000,4446,4298,4902,4264,4480,2987,4841,4285,4555,4514,3002,4650,3014,
8,2954,4465,2874,2935,4188,3011,4619,5541,4427,4172,2953,4200,2972,2933,4235,4248,4552,2957,2953,2865,2921,2915,4130,4338,4224,2904,2929,2913,4700,4679,4430,2935,4525,4418,2955,2932,4072,4609,3028,2910,2905,4565,4223,4460,5349,4229,4664,2943,4228,2950,2971,4190,4191,2955,4563,4222,4622,2957,2907,2956,2908,4025,4067,2853,4614,4224,4613,2945,4453,2946,4391,4205,4684,4195,4418,2955,4672,4205,4494,4469,2951,4568,2996,
9,2959,4793,2896,2940,4263,3018,4484,4427,5309,4229,2958,4334,2940,2938,4248,4267,4493,2962,2957,2900,2924,2919,4200,4331,4249,2893,2948,2912,4497,4457,4661,2934,4525,4854,2960,2952,4101,4449,2998,2926,2895,4489,4261,4878,4458,4210,4465,2923,4342,2938,2953,4263,4263,2960,4525,4368,4455,2991,2924,2962,2925,4124,4137,2900,4450,4345,4453,2942,4666,2930,4837,4351,4465,4331,4893,2989,4437,4260,4629,4856,2932,4526,3009,
10,2950,4268,2886,2937,4532,3032,4206,4172,4229,5909,2949,4132,2921,2935,4553,4492,4232,2956,2948,2863,2929,2907,4031,4084,4562,2908,2913,2910,4247,4212,4194,2925,4238,4196,2951,2916,4126,4165,3010,2910,2910,4208,4523,4243,4207,4573,4199,2895,4127,2918,2971,4527,4528,2954,4255,4126,4169,3010,2909,2955,2910,4139,4144,2880,4167,4114,4166,2944,4199,2902,4212,4128,4213,4132,4217,3006,4191,4721,4214,4243,2940,4258,3022,
11,5689,2959,3488,4295,2999,3753,3005,2953,2958,2949,5698,2926,4371,4296,2964,2939,2980,4638,5687,3475,4349,3747,2989,3066,2963,4270,4302,4271,3004,3045,2969,4220,2960,2945,5681,4308,2937,2983,3734,4295,4276,3039,2993,2958,2978,2981,2994,3714,2949,3704,4509,3000,3002,4633,2988,2936,3051,3653,4293,4637,4294,2942,2939,3490,3051,2956,3049,4910,2994,3719,2934,2930,3045,2926,2946,3647,2999,2996,2987,2955,4326,2988,3643,
12,2927,4351,2930,2986,4262,2985,4263,4200,4334,4132,2926,6039,2920,2983,4109,4188,4433,2938,2925,2895,2897,2893,4312,4226,4113,2892,2925,2897,4270,4277,4311,2925,4268,4313,2928,2927,4037,4224,2987,2908,2894,4382,4312,4329,4239,4066,4232,2924,4797,2932,2979,4262,4263,2935,4297,4545,4257,3017,2906,2936,2906,4113,4085,2911,4255,4773,4257,2942,4356,2934,4324,4596,4274,5993,4374,3014,4240,4209,4344,4336,2943,4299,3006,
13,4371,2957,3472,4171,2959,3662,3021,2972,2940,2921,4371,2920,5250,4173,2955,2935,2959,4337,4370,3490,4270,3734,2984,3037,2961,4159,4204,4124,2991,3037,2972,4162,2950,2938,4370,4203,2923,3008,3649,4171,4165,3042,2968,2957,2999,2942,2992,3666,2933,3680,4376,2961,2962,4335,2974,2930,3025,3559,4166,4336,4168,2931,2943,3430,3021,2939,3022,4354,2973,3663,2931,2919,3037,2919,2937,3554,3001,2955,2973,2943,4236,2972,3581,
14,4296,2941,3541,6127,3010,3748,2985,2933,2938,2935,4296,2983,4173,6155,2938,2929,2975,4289,4295,3483,4411,3685,3006,2995,2956,4722,4181,4904,2954,3012,2952,4123,2937,2934,4296,4181,2927,2977,3659,4846,4726,3042,2974,2944,2954,2943,2943,3693,2910,3664,4359,3012,3013,4286,2944,2929,3030,3633,4845,4289,4843,2955,2944,3511,3027,2913,3026,4323,2982,3687,2928,2922,3010,2982,2937,3626,2952,2965,2948,2937,4297,2944,3616,
15,2965,4269,2891,2940,4568,3031,4272,4235,4248,4553,2964,4109,2955,2938,5373,4534,4329,2979,2963,2866,2939,2938,4037,4191,5023,2903,2947,2919,4302,4277,4243,2974,4279,4208,2966,2950,4106,4237,3042,2922,2905,4270,4629,4252,4269,4609,4246,2942,4109,2950,2985,4568,4568,2977,4293,4124,4246,2992,2922,2978,2923,4095,4145,2881,4241,4119,4241,2949,4252,2945,4217,4113,4277,4111,4255,2986,4243,4512,4268,4257,2975,4296,3006,
16,2940,4299,2900,2931,4551,3011,4310,4248,4267,4492,2939,4188,2935,2929,4534,5736,4349,2941,2939,2880,2910,2908,4062,4155,4574,2879,2923,2897,4316,4281,4255,2940,4356,4240,2941,2926,4139,4231,3027,2901,2880,4297,4714,4258,4279,4575,4239,2918,4234,2933,2978,4547,4549,2939,4353,4247,4239,2989,2900,2940,2901,4135,4240,2894,4236,4236,4235,2934,4286,2925,4227,4232,4281,4187,4265,2985,4242,4587,4311,4268,2967,4353,3018,
