Homology group id,Class,Genome 1,Genome 2,Genome 3,Genome 4,Genome 5,Genome 6,Genome 7,Genome 8
2569009,unique,0,0,1,0,0,0,0,0
2569010,unique,0,0,1,0,0,0,0,0
2569011,unique,0,0,1,0,0,0,0,0
2569012,unique,0,0,1,0,0,0,0,0
2569013,unique,0,0,1,0,0,0,0,0
2569014,unique,0,0,1,0,0,0,0,0
2569015,unique,0,0,1,0,0,0,0,0
2569016,unique,0,0,1,0,0,0,0,0
2569017,unique,0,0,1,0,0,0,0,0
2569018,unique,0,0,1,0,0,0,0,0
2569019,unique,0,0,1,0,0,0,0,0
2569020,unique,0,0,1,0,0,0,0,0
2569021,unique,0,0,1,0,0,0,0,0
2569022,unique,0,0,1,0,0,0,0,0
2569023,unique,0,0,1,0,0,0,0,0
2569024,unique,0,0,1,0,0,0,0,0
2569025,unique,0,0,1,0,0,0,0,0
2569026,unique,0,0,1,0,0,0,0,0
2569027,unique,0,0,1,0,0,0,0,0
2569028,unique,0,0,1,0,0,0,0,0
2569029,unique,0,0,1,0,0,0,0,0
2569030,unique,0,0,1,0,0,0,0,0
2569031,unique,0,0,1,0,0,0,0,0
2569032,unique,0,0,1,0,0,0,0,0
2569033,unique,0,0,1,0,0,0,0,0
2569034,unique,0,0,1,0,0,0,0,0
2569035,unique,0,0,1,0,0,0,0,0
2569036,unique,0,0,1,0,0,0,0,0
2569037,unique,0,0,1,0,0,0,0,0
2569038,unique,0,0,1,0,0,0,0,0
2569039,unique,0,0,1,0,0,0,0,0
2569040,unique,0,0,1,0,0,0,0,0
2569041,unique,0,0,1,0,0,0,0,0
2569042,unique,0,0,1,0,0,0,0,0
2569043,unique,0,0,1,0,0,0,0,0
2569044,unique,0,0,1,0,0,0,0,0
2569045,unique,0,0,1,0,0,0,0,0
2569046,unique,0,0,1,0,0,0,0,0
2569047,unique,0,0,1,0,0,0,0,0
2569048,unique,0,0,1,0,0,0,0,0
2569049,unique,0,0,1,0,0,0,0,0
2569050,unique,0,0,1,0,0,0,0,0
2569051,unique,0,0,1,0,0,0,0,0
2569052,unique,0,0,1,0,0,0,0,0
2569053,unique,0,0,1,0,0,0,0,0
2569054,unique,0,0,1,0,0,0,0,0
2569055,unique,0,0,1,0,0,0,0,0
2569056,unique,0,0,1,0,0,0,0,0
2569057,unique,0,0,1,0,0,0,0,0
2569058,unique,0,0,1,0,0,0,0,0
2569059,unique,0,0,1,0,0,0,0,0
2569060,unique,0,0,1,0,0,0,0,0
2569061,unique,0,0,1,0,0,0,0,0
2569062,unique,0,0,1,0,0,0,0,0
2569063,unique,0,0,1,0,0,0,0,0
2569064,unique,0,0,1,0,0,0,0,0
2569065,unique,0,0,1,0,0,0,0,0
2569066,unique,0,0,1,0,0,0,0,0
2569067,unique,0,0,1,0,0,0,0,0
2569068,unique,0,0,1,0,0,0,0,0
2569069,unique,0,0,1,0,0,0,0,0
2569070,unique,0,0,1,0,0,0,0,0
2569071,unique,0,0,1,0,0,0,0,0
2569072,unique,0,0,1,0,0,0,0,0
2569073,unique,0,0,1,0,0,0,0,0
2569074,unique,0,0,1,0,0,0,0,0
2569075,unique,0,0,1,0,0,0,0,0
2569076,unique,0,0,1,0,0,0,0,0
2569077,unique,0,0,1,0,0,0,0,0
2569078,unique,0,0,1,0,0,0,0,0
2569079,unique,0,0,1,0,0,0,0,0
2569080,unique,0,0,1,0,0,0,0,0
2569081,unique,0,0,1,0,0,0,0,0
2569082,unique,0,0,1,0,0,0,0,0
2569083,unique,0,0,1,0,0,0,0,0
2569084,unique,0,0,1,0,0,0,0,0
2569085,unique,0,0,1,0,0,0,0,0
2569101,unique,0,0,1,0,0,0,0,0
2569105,unique,0,0,1,0,0,0,0,0
2569109,unique,0,0,1,0,0,0,0,0
2569110,unique,0,0,1,0,0,0,0,0
2569121,unique,0,0,1,0,0,0,0,0
2569130,unique,0,0,1,0,0,0,0,0
2569137,unique,0,0,1,0,0,0,0,0
2569164,unique,0,0,1,0,0,0,0,0
2569168,unique,0,0,1,0,0,0,0,0
2569169,unique,0,0,1,0,0,0,0,0
2569170,unique,0,0,1,0,0,0,0,0
2569171,unique,0,0,1,0,0,0,0,0
2569172,unique,0,0,1,0,0,0,0,0
2569173,unique,0,0,1,0,0,0,0,0
2569174,unique,0,0,1,0,0,0,0,0
2569175,unique,0,0,1,0,0,0,0,0
2569176,unique,0,0,1,0,0,0,0,0
2569177,unique,0,0,1,0,0,0,0,0
2569178,unique,0,0,1,0,0,0,0,0
2569179,unique,0,0,1,0,0,0,0,0
2569180,unique,0,0,1,0,0,0,0,0
2569181,unique,0,0,1,0,0,0,0,0
2569184,unique,0,0,1,0,0,0,0,0
2569185,unique,0,0,1,0,0,0,0,0
2569186,unique,0,0,1,0,0,0,0,0
2569187,unique,0,0,1,0,0,0,0,0
2569188,unique,0,0,1,0,0,0,0,0
2569189,unique,0,0,1,0,0,0,0,0
2569190,unique,0,0,1,0,0,0,0,0
2569191,unique,0,0,1,0,0,0,0,0
2569192,unique,0,0,1,0,0,0,0,0
2569193,unique,0,0,1,0,0,0,0,0
2569194,unique,0,0,1,0,0,0,0,0
2569195,unique,0,0,1,0,0,0,0,0
2569196,unique,0,0,1,0,0,0,0,0
2569197,unique,0,0,1,0,0,0,0,0
2569198,unique,0,0,1,0,0,0,0,0
2569199,unique,0,0,1,0,0,0,0,0
2569200,unique,0,0,1,0,0,0,0,0
2569201,unique,0,0,1,0,0,0,0,0
2569202,unique,0,0,1,0,0,0,0,0
2569203,unique,0,0,1,0,0,0,0,0
2569204,unique,0,0,1,0,0,0,0,0
2569205,unique,0,0,1,0,0,0,0,0
2569206,unique,0,0,1,0,0,0,0,0
2569207,unique,0,0,1,0,0,0,0,0
2569208,unique,0,0,1,0,0,0,0,0
2569209,unique,0,0,1,0,0,0,0,0
2569211,unique,0,0,2,0,0,0,0,0
2569212,unique,0,0,1,0,0,0,0,0
2569213,unique,0,0,1,0,0,0,0,0
2569228,unique,0,0,1,0,0,0,0,0
2569229,unique,0,0,1,0,0,0,0,0
2569230,unique,0,0,1,0,0,0,0,0
2569231,unique,0,0,1,0,0,0,0,0
2569232,unique,0,0,1,0,0,0,0,0
2569236,unique,0,0,1,0,0,0,0,0
2569238,unique,0,0,1,0,0,0,0,0
2569271,unique,0,0,1,0,0,0,0,0
2569274,unique,0,0,1,0,0,0,0,0
2569275,unique,0,0,1,0,0,0,0,0
2569276,unique,0,0,1,0,0,0,0,0
2569281,unique,0,0,1,0,0,0,0,0
2569291,unique,0,0,1,0,0,0,0,0
2569298,unique,0,0,1,0,0,0,0,0
2569299,unique,0,0,1,0,0,0,0,0
2569305,unique,0,0,1,0,0,0,0,0
2569325,unique,0,0,1,0,0,0,0,0
2569330,unique,0,0,1,0,0,0,0,0
2569331,unique,0,0,1,0,0,0,0,0
2569332,unique,0,0,1,0,0,0,0,0
2569333,unique,0,0,1,0,0,0,0,0
2569334,unique,0,0,1,0,0,0,0,0
2569335,unique,0,0,1,0,0,0,0,0
2569336,unique,0,0,1,0,0,0,0,0
2569337,unique,0,0,1,0,0,0,0,0
2569338,unique,0,0,1,0,0,0,0,0
2569342,unique,0,0,1,0,0,0,0,0
2569344,unique,0,0,1,0,0,0,0,0
2569348,unique,0,0,1,0,0,0,0,0
2569354,unique,0,0,1,0,0,0,0,0
2569357,unique,0,0,1,0,0,0,0,0
2569364,unique,0,0,1,0,0,0,0,0
2569367,unique,0,0,1,0,0,0,0,0
2569375,unique,0,0,1,0,0,0,0,0
2569376,unique,0,0,1,0,0,0,0,0
2569377,unique,0,0,1,0,0,0,0,0
2569378,unique,0,0,1,0,0,0,0,0
2569379,unique,0,0,1,0,0,0,0,0
2569380,unique,0,0,1,0,0,0,0,0
2569381,unique,0,0,1,0,0,0,0,0
2569382,unique,0,0,1,0,0,0,0,0
2569383,unique,0,0,1,0,0,0,0,0
2569384,unique,0,0,1,0,0,0,0,0
2569385,unique,0,0,1,0,0,0,0,0
2569386,unique,0,0,1,0,0,0,0,0
2569387,unique,0,0,1,0,0,0,0,0
2569388,unique,0,0,1,0,0,0,0,0
2569389,unique,0,0,1,0,0,0,0,0
2569390,unique,0,0,1,0,0,0,0,0
2569391,unique,0,0,1,0,0,0,0,0
2569392,unique,0,0,1,0,0,0,0,0
2569393,unique,0,0,1,0,0,0,0,0
2569394,unique,0,0,1,0,0,0,0,0
2569395,unique,0,0,1,0,0,0,0,0
2569396,unique,0,0,1,0,0,0,0,0
2569397,unique,0,0,1,0,0,0,0,0
2569398,unique,0,0,1,0,0,0,0,0
2569399,unique,0,0,1,0,0,0,0,0
2569400,unique,0,0,1,0,0,0,0,0
2569401,unique,0,0,1,0,0,0,0,0
2569402,unique,0,0,1,0,0,0,0,0
2569403,unique,0,0,1,0,0,0,0,0
2569404,unique,0,0,1,0,0,0,0,0
2569405,unique,0,0,1,0,0,0,0,0
2569406,unique,0,0,1,0,0,0,0,0
2569407,unique,0,0,1,0,0,0,0,0
2569408,unique,0,0,1,0,0,0,0,0
2569409,unique,0,0,1,0,0,0,0,0
2569410,unique,0,0,1,0,0,0,0,0
2569411,unique,0,0,1,0,0,0,0,0
2569412,unique,0,0,1,0,0,0,0,0
2569413,unique,0,0,1,0,0,0,0,0
2569414,unique,0,0,1,0,0,0,0,0
2569415,unique,0,0,1,0,0,0,0,0
2569416,unique,0,0,1,0,0,0,0,0
2569417,unique,0,0,1,0,0,0,0,0
2569418,unique,0,0,1,0,0,0,0,0
2569419,unique,0,0,1,0,0,0,0,0
2569420,unique,0,0,1,0,0,0,0,0
2569421,unique,0,0,1,0,0,0,0,0
2569422,unique,0,0,1,0,0,0,0,0
2569423,unique,0,0,1,0,0,0,0,0
2569424,unique,0,0,1,0,0,0,0,0
2569425,unique,0,0,1,0,0,0,0,0
2569426,unique,0,0,1,0,0,0,0,0
2569427,unique,0,0,1,0,0,0,0,0
2569428,unique,0,0,1,0,0,0,0,0
2569429,unique,0,0,1,0,0,0,0,0
2569430,unique,0,0,1,0,0,0,0,0
2569431,unique,0,0,1,0,0,0,0,0
2569432,unique,0,0,1,0,0,0,0,0
2569433,unique,0,0,1,0,0,0,0,0
2569434,unique,0,0,1,0,0,0,0,0
2569435,unique,0,0,1,0,0,0,0,0
2569436,unique,0,0,1,0,0,0,0,0
2569437,unique,0,0,1,0,0,0,0,0
2569438,unique,0,0,1,0,0,0,0,0
2569439,unique,0,0,1,0,0,0,0,0
2569440,unique,0,0,1,0,0,0,0,0
2569441,unique,0,0,1,0,0,0,0,0
2569442,unique,0,0,1,0,0,0,0,0
2569443,unique,0,0,1,0,0,0,0,0
2569449,unique,0,0,1,0,0,0,0,0
2569450,unique,0,0,1,0,0,0,0,0
2569487,unique,0,0,1,0,0,0,0,0
2569488,unique,0,0,1,0,0,0,0,0
2569500,unique,0,0,1,0,0,0,0,0
2569501,unique,0,0,1,0,0,0,0,0
2569502,unique,0,0,1,0,0,0,0,0
2569503,unique,0,0,1,0,0,0,0,0
2569504,unique,0,0,1,0,0,0,0,0
2569505,unique,0,0,1,0,0,0,0,0
2569512,unique,0,0,1,0,0,0,0,0
2569513,unique,0,0,1,0,0,0,0,0
2569514,unique,0,0,1,0,0,0,0,0
2569524,unique,0,0,1,0,0,0,0,0
2569528,unique,0,0,1,0,0,0,0,0
2569531,unique,0,0,1,0,0,0,0,0
2569532,unique,0,0,1,0,0,0,0,0
2569540,unique,0,0,1,0,0,0,0,0
2569541,unique,0,0,1,0,0,0,0,0
2569546,unique,0,0,1,0,0,0,0,0
2569547,unique,0,0,1,0,0,0,0,0
2569548,unique,0,0,1,0,0,0,0,0
2569549,unique,0,0,1,0,0,0,0,0
2569550,unique,0,0,1,0,0,0,0,0
2569565,unique,0,0,1,0,0,0,0,0
2569566,unique,0,0,1,0,0,0,0,0
2569574,unique,0,0,1,0,0,0,0,0
2569589,unique,0,0,1,0,0,0,0,0
2569590,unique,0,0,1,0,0,0,0,0
2569593,unique,0,0,1,0,0,0,0,0
2569594,unique,0,0,1,0,0,0,0,0
2569595,unique,0,0,1,0,0,0,0,0
2569596,unique,0,0,1,0,0,0,0,0
2569597,unique,0,0,1,0,0,0,0,0
2569627,unique,0,0,1,0,0,0,0,0
2569628,unique,0,0,1,0,0,0,0,0
2569629,unique,0,0,1,0,0,0,0,0
2569631,unique,0,0,1,0,0,0,0,0
2569632,unique,0,0,1,0,0,0,0,0
2569637,unique,0,0,1,0,0,0,0,0
2569638,unique,0,0,1,0,0,0,0,0
2569639,unique,0,0,1,0,0,0,0,0
2569640,unique,0,0,1,0,0,0,0,0
2569641,unique,0,0,1,0,0,0,0,0
2569642,unique,0,0,1,0,0,0,0,0
2569643,unique,0,0,1,0,0,0,0,0
2569644,unique,0,0,1,0,0,0,0,0
2569645,unique,0,0,1,0,0,0,0,0
2569646,unique,0,0,1,0,0,0,0,0
2569647,unique,0,0,1,0,0,0,0,0
2569648,unique,0,0,1,0,0,0,0,0
2569649,unique,0,0,1,0,0,0,0,0
2569650,unique,0,0,1,0,0,0,0,0
2569651,unique,0,0,1,0,0,0,0,0
2569652,unique,0,0,1,0,0,0,0,0
2569653,unique,0,0,1,0,0,0,0,0
2569654,unique,0,0,1,0,0,0,0,0
2569655,unique,0,0,1,0,0,0,0,0
2569656,unique,0,0,1,0,0,0,0,0
2569657,unique,0,0,1,0,0,0,0,0
2569658,unique,0,0,1,0,0,0,0,0
2569659,unique,0,0,1,0,0,0,0,0
2569660,unique,0,0,1,0,0,0,0,0
2569661,unique,0,0,1,0,0,0,0,0
2569662,unique,0,0,1,0,0,0,0,0
2569663,unique,0,0,1,0,0,0,0,0
2569664,unique,0,0,1,0,0,0,0,0
2569665,unique,0,0,1,0,0,0,0,0
2569666,unique,0,0,1,0,0,0,0,0
2569667,unique,0,0,1,0,0,0,0,0
2569668,unique,0,0,1,0,0,0,0,0
2569669,unique,0,0,1,0,0,0,0,0
2569670,unique,0,0,1,0,0,0,0,0
2569671,unique,0,0,1,0,0,0,0,0
2569672,unique,0,0,1,0,0,0,0,0
2569673,unique,0,0,1,0,0,0,0,0
2569674,unique,0,0,1,0,0,0,0,0
2569675,unique,0,0,1,0,0,0,0,0
2569676,unique,0,0,1,0,0,0,0,0
2569677,unique,0,0,1,0,0,0,0,0
2569678,unique,0,0,1,0,0,0,0,0
2569679,unique,0,0,1,0,0,0,0,0
2569680,unique,0,0,1,0,0,0,0,0
2569681,unique,0,0,1,0,0,0,0,0
2569682,unique,0,0,1,0,0,0,0,0
2569683,unique,0,0,1,0,0,0,0,0
2569684,unique,0,0,1,0,0,0,0,0
2569685,unique,0,0,1,0,0,0,0,0
2569686,unique,0,0,1,0,0,0,0,0
2569687,unique,0,0,1,0,0,0,0,0
2569688,unique,0,0,1,0,0,0,0,0
2569689,unique,0,0,1,0,0,0,0,0
2569690,unique,0,0,1,0,0,0,0,0
2569691,unique,0,0,1,0,0,0,0,0
2569692,unique,0,0,1,0,0,0,0,0
2569693,unique,0,0,1,0,0,0,0,0
2569694,unique,0,0,1,0,0,0,0,0
2569701,unique,0,0,1,0,0,0,0,0
2569703,unique,0,0,1,0,0,0,0,0
2569718,unique,0,0,1,0,0,0,0,0
2569719,unique,0,0,1,0,0,0,0,0
2569720,unique,0,0,1,0,0,0,0,0
2569721,unique,0,0,1,0,0,0,0,0
2569730,unique,0,0,1,0,0,0,0,0
2569731,unique,0,0,1,0,0,0,0,0
2569741,unique,0,0,1,0,0,0,0,0
2569743,unique,0,0,1,0,0,0,0,0
2569752,unique,0,0,1,0,0,0,0,0
2569761,unique,0,0,1,0,0,0,0,0
2569762,unique,0,0,1,0,0,0,0,0
2569763,unique,0,0,1,0,0,0,0,0
2569764,unique,0,0,1,0,0,0,0,0
2569765,unique,0,0,1,0,0,0,0,0
2569766,unique,0,0,1,0,0,0,0,0
2569767,unique,0,0,1,0,0,0,0,0
2569768,unique,0,0,1,0,0,0,0,0
2569769,unique,0,0,1,0,0,0,0,0
2569770,unique,0,0,1,0,0,0,0,0
2569771,unique,0,0,1,0,0,0,0,0
2569772,unique,0,0,1,0,0,0,0,0
2569773,unique,0,0,1,0,0,0,0,0
2569774,unique,0,0,1,0,0,0,0,0
2569775,unique,0,0,1,0,0,0,0,0
2569776,unique,0,0,1,0,0,0,0,0
2569777,unique,0,0,1,0,0,0,0,0
2569778,unique,0,0,1,0,0,0,0,0
2569779,unique,0,0,1,0,0,0,0,0
2569780,unique,0,0,1,0,0,0,0,0
2569781,unique,0,0,1,0,0,0,0,0
2569782,unique,0,0,1,0,0,0,0,0
2569783,unique,0,0,1,0,0,0,0,0
2569784,unique,0,0,1,0,0,0,0,0
2569785,unique,0,0,1,0,0,0,0,0
2569786,unique,0,0,1,0,0,0,0,0
2569787,unique,0,0,1,0,0,0,0,0
2569788,unique,0,0,1,0,0,0,0,0
2569789,unique,0,0,1,0,0,0,0,0
2569790,unique,0,0,1,0,0,0,0,0
2569791,unique,0,0,1,0,0,0,0,0
2569792,unique,0,0,1,0,0,0,0,0
2569793,unique,0,0,1,0,0,0,0,0
2569794,unique,0,0,1,0,0,0,0,0
2569795,unique,0,0,1,0,0,0,0,0
2569796,unique,0,0,1,0,0,0,0,0
2569797,unique,0,0,1,0,0,0,0,0
2569798,unique,0,0,1,0,0,0,0,0
2569799,unique,0,0,1,0,0,0,0,0
2569800,unique,0,0,1,0,0,0,0,0
2569801,unique,0,0,1,0,0,0,0,0
2569802,unique,0,0,1,0,0,0,0,0
2569803,unique,0,0,1,0,0,0,0,0
2569804,unique,0,0,1,0,0,0,0,0
2569805,unique,0,0,1,0,0,0,0,0
2569806,unique,0,0,1,0,0,0,0,0
2569807,unique,0,0,1,0,0,0,0,0
2569808,unique,0,0,1,0,0,0,0,0
2569809,unique,0,0,1,0,0,0,0,0
2569810,unique,0,0,1,0,0,0,0,0
2569811,unique,0,0,1,0,0,0,0,0
2569812,unique,0,0,1,0,0,0,0,0
2569813,unique,0,0,1,0,0,0,0,0
2569814,unique,0,0,1,0,0,0,0,0
2569815,unique,0,0,1,0,0,0,0,0
2569816,unique,0,0,1,0,0,0,0,0
2569817,unique,0,0,1,0,0,0,0,0
2569818,unique,0,0,1,0,0,0,0,0
2569819,unique,0,0,1,0,0,0,0,0
2569820,unique,0,0,1,0,0,0,0,0
2569821,unique,0,0,1,0,0,0,0,0
2569822,unique,0,0,1,0,0,0,0,0
2569823,unique,0,0,1,0,0,0,0,0
2569824,unique,0,0,1,0,0,0,0,0
2569825,unique,0,0,1,0,0,0,0,0
2569826,unique,0,0,1,0,0,0,0,0
2569827,unique,0,0,1,0,0,0,0,0
2569828,unique,0,0,1,0,0,0,0,0
2569829,unique,0,0,1,0,0,0,0,0
2569847,unique,0,0,1,0,0,0,0,0
2569851,unique,0,0,1,0,0,0,0,0
2569855,unique,0,0,1,0,0,0,0,0
2569866,unique,0,0,1,0,0,0,0,0
2569869,unique,0,0,1,0,0,0,0,0
2569879,unique,0,0,1,0,0,0,0,0
2569887,unique,0,0,1,0,0,0,0,0
2569896,unique,0,0,1,0,0,0,0,0
2569897,unique,0,0,1,0,0,0,0,0
2569898,unique,0,0,1,0,0,0,0,0
2569904,unique,0,0,1,0,0,0,0,0
2569905,unique,0,0,1,0,0,0,0,0
2569906,unique,0,0,1,0,0,0,0,0
2569920,unique,0,0,1,0,0,0,0,0
2569934,unique,0,0,1,0,0,0,0,0
2569963,unique,0,0,1,0,0,0,0,0
2569964,unique,0,0,1,0,0,0,0,0
2569965,unique,0,0,1,0,0,0,0,0
2569966,unique,0,0,1,0,0,0,0,0
2569967,unique,0,0,1,0,0,0,0,0
2569968,unique,0,0,1,0,0,0,0,0
2569969,unique,0,0,1,0,0,0,0,0
2569970,unique,0,0,1,0,0,0,0,0
2569971,unique,0,0,1,0,0,0,0,0
2569972,unique,0,0,1,0,0,0,0,0
2569973,unique,0,0,1,0,0,0,0,0
2569974,unique,0,0,1,0,0,0,0,0
2569975,unique,0,0,1,0,0,0,0,0
2569976,unique,0,0,1,0,0,0,0,0
2569977,unique,0,0,1,0,0,0,0,0
2569978,unique,0,0,1,0,0,0,0,0
2569979,unique,0,0,1,0,0,0,0,0
2569980,unique,0,0,1,0,0,0,0,0
2569981,unique,0,0,1,0,0,0,0,0
2569982,unique,0,0,1,0,0,0,0,0
2569983,unique,0,0,1,0,0,0,0,0
2569984,unique,0,0,1,0,0,0,0,0
2569985,unique,0,0,1,0,0,0,0,0
2569986,unique,0,0,1,0,0,0,0,0
2569987,unique,0,0,1,0,0,0,0,0
2569988,unique,0,0,1,0,0,0,0,0
2569989,unique,0,0,1,0,0,0,0,0
2569990,unique,0,0,1,0,0,0,0,0
2569991,unique,0,0,1,0,0,0,0,0
2569992,unique,0,0,1,0,0,0,0,0
2569994,unique,0,0,1,0,0,0,0,0
2569995,unique,0,0,1,0,0,0,0,0
2569996,unique,0,0,1,0,0,0,0,0
2569997,unique,0,0,1,0,0,0,0,0
2569998,unique,0,0,1,0,0,0,0,0
2569999,unique,0,0,1,0,0,0,0,0
2570000,unique,0,0,1,0,0,0,0,0
2570001,unique,0,0,1,0,0,0,0,0
2570002,unique,0,0,1,0,0,0,0,0
2570003,unique,0,0,1,0,0,0,0,0
2570004,unique,0,0,1,0,0,0,0,0
2570005,unique,0,0,1,0,0,0,0,0
2570006,unique,0,0,1,0,0,0,0,0
2570007,unique,0,0,1,0,0,0,0,0
2570008,unique,0,0,1,0,0,0,0,0
2570009,unique,0,0,1,0,0,0,0,0
2570010,unique,0,0,1,0,0,0,0,0
2570011,unique,0,0,1,0,0,0,0,0
2570012,unique,0,0,1,0,0,0,0,0
2570013,unique,0,0,1,0,0,0,0,0
2570014,unique,0,0,1,0,0,0,0,0
2570015,unique,0,0,1,0,0,0,0,0
2570016,unique,0,0,1,0,0,0,0,0
2570017,unique,0,0,1,0,0,0,0,0
2570018,unique,0,0,1,0,0,0,0,0
2570019,unique,0,0,1,0,0,0,0,0
2570020,unique,0,0,1,0,0,0,0,0
2570023,unique,0,0,1,0,0,0,0,0
2570025,unique,0,0,1,0,0,0,0,0
2570034,unique,0,0,1,0,0,0,0,0
2570037,unique,0,0,1,0,0,0,0,0
2570040,unique,0,0,1,0,0,0,0,0
2570044,unique,0,0,1,0,0,0,0,0
2570045,unique,0,0,1,0,0,0,0,0
2570046,unique,0,0,1,0,0,0,0,0
2570051,unique,0,0,1,0,0,0,0,0
2570055,unique,0,0,1,0,0,0,0,0
2570056,unique,0,0,1,0,0,0,0,0
2570057,unique,0,0,1,0,0,0,0,0
2570058,unique,0,0,1,0,0,0,0,0
2570059,unique,0,0,1,0,0,0,0,0
2570060,unique,0,0,1,0,0,0,0,0
2570061,unique,0,0,1,0,0,0,0,0
2570062,unique,0,0,1,0,0,0,0,0
2570063,unique,0,0,1,0,0,0,0,0
2570064,unique,0,0,1,0,0,0,0,0
2570065,unique,0,0,1,0,0,0,0,0
2570066,unique,0,0,1,0,0,0,0,0
2570067,unique,0,0,1,0,0,0,0,0
2570068,unique,0,0,1,0,0,0,0,0
2570069,unique,0,0,1,0,0,0,0,0
2570070,unique,0,0,1,0,0,0,0,0
2570071,unique,0,0,1,0,0,0,0,0
2570072,unique,0,0,1,0,0,0,0,0
2570073,unique,0,0,1,0,0,0,0,0
2570074,unique,0,0,1,0,0,0,0,0
2570075,unique,0,0,1,0,0,0,0,0
2570076,unique,0,0,1,0,0,0,0,0
2570077,unique,0,0,1,0,0,0,0,0
2570078,unique,0,0,1,0,0,0,0,0
2570079,unique,0,0,1,0,0,0,0,0
2570080,unique,0,0,1,0,0,0,0,0
2570081,unique,0,0,1,0,0,0,0,0
2570086,unique,0,0,1,0,0,0,0,0
2570089,unique,0,0,1,0,0,0,0,0
2570091,unique,0,0,1,0,0,0,0,0
2570094,unique,0,0,1,0,0,0,0,0
2570105,unique,0,0,1,0,0,0,0,0
2570106,unique,0,0,1,0,0,0,0,0
2570107,unique,0,0,1,0,0,0,0,0
2570108,unique,0,0,1,0,0,0,0,0
2570109,unique,0,0,1,0,0,0,0,0
2570113,unique,0,0,1,0,0,0,0,0
2570114,unique,0,0,1,0,0,0,0,0
2570122,unique,0,0,1,0,0,0,0,0
2570124,unique,0,0,1,0,0,0,0,0
2570138,unique,0,0,1,0,0,0,0,0
2570147,unique,0,0,1,0,0,0,0,0
2570150,unique,0,0,1,0,0,0,0,0
2570155,unique,0,0,1,0,0,0,0,0
2570158,unique,0,0,1,0,0,0,0,0
2570162,unique,0,0,1,0,0,0,0,0
2570169,unique,0,0,1,0,0,0,0,0
2570171,unique,0,0,1,0,0,0,0,0
2570172,unique,0,0,1,0,0,0,0,0
2570173,unique,0,0,1,0,0,0,0,0
2570175,unique,0,0,1,0,0,0,0,0
2570185,unique,0,0,1,0,0,0,0,0
2570192,unique,0,0,1,0,0,0,0,0
2570194,unique,0,0,1,0,0,0,0,0
2570214,unique,0,0,1,0,0,0,0,0
2570225,unique,0,0,1,0,0,0,0,0
2570232,unique,0,0,1,0,0,0,0,0
2570233,unique,0,0,1,0,0,0,0,0
2570234,unique,0,0,1,0,0,0,0,0
2570235,unique,0,0,1,0,0,0,0,0
2570242,unique,0,0,1,0,0,0,0,0
2570243,unique,0,0,1,0,0,0,0,0
2570264,unique,0,0,1,0,0,0,0,0
2570269,unique,0,0,1,0,0,0,0,0
2570273,unique,0,0,1,0,0,0,0,0
2570280,unique,0,0,1,0,0,0,0,0
2570283,unique,0,0,1,0,0,0,0,0
2570284,unique,0,0,1,0,0,0,0,0
2570285,unique,0,0,1,0,0,0,0,0
2570292,unique,0,0,1,0,0,0,0,0
2570295,unique,0,0,1,0,0,0,0,0
2570308,unique,0,0,1,0,0,0,0,0
2570312,unique,0,0,1,0,0,0,0,0
2570313,unique,0,0,1,0,0,0,0,0
2570315,unique,0,0,1,0,0,0,0,0
2570316,unique,0,0,1,0,0,0,0,0
2570326,unique,0,0,1,0,0,0,0,0
2570332,unique,0,0,1,0,0,0,0,0
2570336,unique,0,0,1,0,0,0,0,0
2570343,unique,0,0,1,0,0,0,0,0
2570348,unique,0,0,1,0,0,0,0,0
2570365,unique,0,0,1,0,0,0,0,0
2570379,unique,0,0,1,0,0,0,0,0
2570394,unique,0,0,1,0,0,0,0,0
2570395,unique,0,0,1,0,0,0,0,0
2570427,unique,0,0,0,0,0,1,0,0
2570535,unique,0,0,0,1,0,0,0,0
2570865,unique,0,0,0,0,1,0,0,0
2570866,unique,0,0,0,0,1,0,0,0
2570867,unique,0,0,0,0,1,0,0,0
2570868,unique,0,0,0,0,1,0,0,0
2570869,unique,0,0,0,0,1,0,0,0
2570870,unique,0,0,0,0,1,0,0,0
2570871,unique,0,0,0,0,1,0,0,0
2570872,unique,0,0,0,0,1,0,0,0
2570873,unique,0,0,0,0,1,0,0,0
2570874,unique,0,0,0,0,1,0,0,0
2570875,unique,0,0,0,0,1,0,0,0
2570876,unique,0,0,0,0,1,0,0,0
2570877,unique,0,0,0,0,1,0,0,0
2570878,unique,0,0,0,0,1,0,0,0
2570879,unique,0,0,0,0,1,0,0,0
2570880,unique,0,0,0,0,1,0,0,0
2570881,unique,0,0,0,0,1,0,0,0
2570882,unique,0,0,0,0,1,0,0,0
2570883,unique,0,0,0,0,1,0,0,0
2570884,unique,0,0,0,0,1,0,0,0
2570885,unique,0,0,0,0,1,0,0,0
2570886,unique,0,0,0,0,1,0,0,0
2570887,unique,0,0,0,0,1,0,0,0
2570888,unique,0,0,0,0,1,0,0,0
2570889,unique,0,0,0,0,1,0,0,0
2570890,unique,0,0,0,0,1,0,0,0
2570891,unique,0,0,0,0,1,0,0,0
2570892,unique,0,0,0,0,1,0,0,0
2570893,unique,0,0,0,0,1,0,0,0
2570894,unique,0,0,0,0,1,0,0,0
2570895,unique,0,0,0,0,1,0,0,0
